"","data_sheet","measuring_date","body_of_water","year","fish_id","other_id","measured_by","picture_direction","sl","body_depth","ap_length","ap_length_corrected","ap_width","ap_width_corrected","ap_pa","jaw_length","plate_l_combined","plate_r_combined","plate_l_1","plate_l_2","plate_l_3","plate_l_4","plate_l_5","plate_l_6","plate_l_7","plate_l_8","plate_l_9","plate_l_10","plate_l_11","plate_r_1","plate_r_2","plate_r_3","plate_r_4","plate_r_5","plate_r_6","plate_r_7","plate_r_8","plate_r_9","plate_r_10","plate_r_11","plate_l_total","plate_r_total","plate_lr_total","ppl","ppw","pp_pa","dorsal_1","dorsal_1_pa","dorsal_2","dorsal_2_pa","pelvic_spine","pelvic_spine_pa","sex","dorsal_3","dorsal_3_pa","eye_diameter","parasites","parasite_type","juvenile","eggs","opened_before_picture","comments","general_comments","collection_comments","time_period","type","body_depth.adj","ap_length.adj","ap_width.adj","jaw_length.adj","ppl.adj","ppw.adj","dorsal_1.adj","dorsal_2.adj","pelvic_spine.adj","eye_diameter.adj"
"425",10,2023-12-20,"Drizzle Lake",1979,"HG230379","54528","AET",NA,78.73,15.82,9.19,9.19,3.31,3.31,"Y",5.56,"456","4567",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,4,7,13.44,5.48,"Y",NA,NA,10.43,"Y",13.24,"Y","F","2.95","Y",NA,"N",NA,NA,NA,"Y","left part face missing. jaw lenght measured on right.;  Dorsal spine 1 missing (broken).",NA,NA,"Historical","Giant",11.1091033806998,6.62931893960362,2.30620777784844,3.70349856274592,9.43186227210161,2.959399782773,NA,8.88542963936313,11.0361410079217,NA
"426",10,2023-12-20,"Drizzle Lake",1979,"HG230380","54536","AET",NA,74.59,14.71,9.93,9.93,4.9,4.9,"Y",6.11,"67","5",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3,11.61,4.47,"Y",7.91,"Y",8.86,"Y",11.79,"Y","M","2.18","Y",NA,"N",NA,NA,NA,"Y",NA,NA,NA,"Historical","Giant",10.9486912363963,7.5588634475623,3.62329463433886,4.35142681375748,8.63679431396679,2.67168278019641,6.86371755899974,7.74975312005235,10.1265472549587,NA
"427",10,2023-12-20,"Drizzle Lake",1979,"HG230381",NA,"AET",NA,45.91,9.18,6.64,6.64,1.63,1.63,"Y",3.54,"367","4567",0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,4,7,7.6,1.77,"Y",4.54,"Y",5.55,"Y",8.09,"Y","F?","1.77","Y",NA,"N",NA,NA,NA,"Y",NA,NA,NA,"Historical","Giant",11.5263985808103,8.19404089525366,2.05697514109562,4.59855458908174,9.54643428025355,2.63182287927453,5.06463477847564,6.15332373847329,9.0961874133471,NA
"428",10,2023-12-20,"Drizzle Lake",1979,"HG230382",NA,"AET",NA,48.8,9.03,6.46,6.46,1.88,1.88,"Y",3.18,"4567","456789",0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,4,6,10,7.32,1.59,"Y",5.17,"Y",6.82,"Y",8.48,"Y","F?","2.01","Y",NA,"N",NA,NA,NA,"Y",NA,NA,NA,"Historical","Giant",10.6162787031224,7.50187112735986,2.21819580819779,3.83011082989097,8.60837619282391,2.10811010202588,5.58802436718086,7.33921823607625,9.21709951884221,NA
"429",10,2023-12-20,"Drizzle Lake",1979,"HG230383",NA,"AET",NA,50.41,8.61,7.03,7.03,1.73,1.73,"Y",3.26,"45678","34567",0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5,5,10,7,1.86,"Y",4.92,"Y",5.57,"Y",7.8,"Y","M","2.17","Y",NA,"N",NA,NA,NA,"Y",NA,NA,NA,"Historical","Giant",9.77459531580254,7.90422152002084,1.96953012866517,3.77175828926565,7.94862719391673,2.32026149859066,5.22920216804152,5.89975948747668,8.32665028039401,NA
"430",3,2023-11-21,"Serendipity Lake",1979,"HG230113","9057","AET",NA,49.76,10.5,NA,NA,NA,NA,"N",3.68,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",3.81,"Y",2.79,"Y",NA,"N","M","0.77","Y",NA,"N",NA,NA,NA,"Y","formalin ?",NA,NA,"Historical","Unarmoured",12.0880957645339,NA,NA,4.3266748254628,NA,NA,4.07674003009831,2.97397050599647,NA,NA
"431",3,2023-11-21,"Serendipity Lake",1979,"HG230114","90906","AET",NA,51.14,11.05,NA,NA,NA,NA,"N",3.5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",2.75,"Y",3.46,"Y",NA,"N","M","0.8","Y",NA,"N",NA,NA,NA,"Y","formalin ?",NA,NA,"Historical","Unarmoured",12.351797883558,NA,NA,3.97797014807598,NA,NA,2.90115363275626,3.63919232523231,NA,NA
"432",3,2023-11-21,"Serendipity Lake",1979,"HG230115","90582","AET",NA,49.42,9.72,NA,NA,NA,NA,"N",3.07,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",2.9,"Y",3.37,"Y",NA,"N","F","1.1","Y",NA,"N",NA,NA,NA,"Y","formalin ?",NA,NA,"Historical","Unarmoured",11.2730947767927,NA,NA,3.64025992934231,NA,NA,3.11406337370327,3.60426675057907,NA,NA
"433",3,2023-11-21,"Serendipity Lake",1979,"HG230116","90564","AET",NA,52.53,10.81,NA,NA,NA,NA,"N",4.06,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",3.44,"Y",3.17,"Y",NA,"N","M","1.05","Y",NA,"N",NA,NA,NA,"Y","formalin ?",NA,NA,"Historical","Unarmoured",11.739366875539,NA,NA,4.46370963443374,NA,NA,3.57904725932857,3.29077945055268,NA,NA
"434",3,2023-11-21,"Serendipity Lake",1979,"HG230117","90583","AET",NA,46.55,10.67,NA,NA,NA,NA,"N",3.56,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",3,"Y",3.54,"Y",NA,"N","M","0.55","Y",NA,"N",NA,NA,NA,"Y","formalin ?",NA,NA,"Historical","Unarmoured",13.1988840417555,NA,NA,4.54592394919587,NA,NA,3.32277662742868,3.89836943729077,NA,NA
"435",3,2023-11-21,"Serendipity Lake",1979,"HG230118",NA,"AET",NA,49.1,11.57,NA,NA,NA,NA,"N",3.44,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",3.13,"Y",3.39,"Y",NA,"N","M","0.99","Y",NA,"N",NA,NA,NA,"N","formalin ?",NA,NA,"Historical","Unarmoured",13.512946478179,NA,NA,4.1119362833936,NA,NA,3.37236241083259,3.63718089505064,NA,NA
"436",3,2023-11-21,"Serendipity Lake",1979,"HG230119","90561","AET",NA,58.95,12.11,NA,NA,NA,NA,"N",4.95,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",2.66,"Y",3.57,"Y",NA,"N","M","1.81","Y",NA,"N",NA,NA,NA,"Y","formalin ?",NA,NA,"Historical","Unarmoured",11.6146844910759,NA,NA,4.7180122688285,NA,NA,2.60716169977249,3.50304273433435,NA,NA
"437",3,2023-11-21,"Serendipity Lake",1979,"HG230120","90589","AET",NA,52.57,10.46,NA,NA,NA,NA,"N",3.95,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",2.55,"Y",3.55,"Y",NA,"N","F","1.22","Y",NA,"N",NA,NA,NA,"Y","formalin ? ; 2nd dorsal spine broken",NA,NA,"Historical","Unarmoured",11.3499639131202,NA,NA,4.33867983181991,NA,NA,2.65202762814409,3.68388768790825,NA,NA
"438",3,2023-11-21,"Serendipity Lake",1979,"HG230121","90584","AET",NA,53.88,11.41,NA,NA,NA,NA,"N",4.27,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",3,"Y",3.25,"Y",NA,"N","F","1.69","Y",NA,"N",NA,NA,NA,"Y","formalin ?",NA,NA,"Historical","Unarmoured",12.0567632249252,NA,NA,4.54935752149282,NA,NA,3.08053049452968,3.3322649198881,NA,NA
"439",3,2023-11-21,"Serendipity Lake",1979,"HG230122","90563","AET",NA,51.35,11.33,NA,NA,NA,NA,"N",3.2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",1.58,"Y",2.6,"Y",NA,"N","F","1.48","Y",NA,"N",NA,NA,NA,"Y","formalin ?",NA,NA,"Historical","Unarmoured",12.6089874711033,NA,NA,3.61859011968079,NA,NA,1.66331239965853,2.72918429132924,NA,NA
"440",3,2023-11-21,"Serendipity Lake",1979,"HG230123",NA,"AET",NA,46.16,9.76,NA,NA,NA,NA,"N",3.5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",2.49,"Y",2.79,"Y",NA,"N","F","1.49","Y",NA,"N",NA,NA,NA,"N","formalin ?",NA,NA,"Historical","Unarmoured",12.1831489677355,NA,NA,4.5161180596587,NA,NA,2.76994226669519,3.08509722776404,NA,NA
"441",3,2023-11-21,"Serendipity Lake",1979,"HG230124","90565","AET",NA,57.8,12,NA,NA,NA,NA,"N",4.46,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",2.41,"Y",3.07,"Y",NA,"N","M","1.23","Y",NA,"N",NA,NA,NA,"Y","formalin ?",NA,NA,"Historical","Unarmoured",11.7561008022903,NA,NA,4.35596800578481,NA,NA,2.38634084923604,3.04155154901416,NA,NA
"442",3,2023-11-21,"Serendipity Lake",1979,"HG230125","90573","AET",NA,52.74,11.81,NA,NA,NA,NA,"N",4.02,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",2.35,"Y",3.31,"Y",NA,"N","M","1.17","Y",NA,"N",NA,NA,NA,"Y","formalin ?",NA,NA,"Historical","Unarmoured",12.7703242425984,NA,NA,4.39794810387549,NA,NA,2.43994415746333,3.4294231349512,NA,NA
"443",3,2023-11-21,"Serendipity Lake",1979,"HG230126","90587","AET",NA,52.05,10.77,NA,NA,NA,NA,"N",3.45,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",2.72,"Y",2.91,"Y",NA,"N","F","1.13","Y",NA,"N",NA,NA,NA,"Y","formalin ?",NA,NA,"Historical","Unarmoured",11.8121836106477,NA,NA,3.83642045636166,NA,NA,2.84342410592952,3.03445001397647,NA,NA
"444",4,2023-11-21,"Serendipity Lake",1979,"HG230127","90570","AET",NA,55.36,11.24,NA,NA,NA,NA,"N",3.92,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",2.87,"Y",3.11,"Y",NA,"N","M","1.56","Y",NA,"N",NA,NA,NA,"Y",NA,NA,NA,"Historical","Unarmoured",11.5353619896039,NA,NA,4.03862775083152,NA,NA,2.90598956588711,3.1467891700585,NA,NA
"445",4,2023-11-21,"Serendipity Lake",1979,"HG230128","90594","AET",NA,53.56,10.7,NA,NA,NA,NA,"N",3.17,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",3.14,"Y",3.31,"Y",NA,"N","F","1.11","Y",NA,"N",NA,NA,NA,"Y",NA,NA,NA,"Historical","Unarmoured",11.3793195753126,NA,NA,3.40239939304682,NA,NA,3.2342464282819,3.4036736381992,NA,NA
"446",4,2023-11-21,"Serendipity Lake",1979,"HG230129","90588","AET",NA,52.34,11.22,NA,NA,NA,NA,"N",3.34,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",3.31,"Y",3.73,"Y",NA,"N","F","0.61","Y",NA,"N",NA,NA,NA,"Y",NA,NA,NA,"Historical","Unarmoured",12.2322804654266,NA,NA,3.68863142480844,NA,NA,3.45025838551053,3.87897597017677,NA,NA
"447",4,2023-11-21,"Serendipity Lake",1979,"HG230130","90590","AET",NA,53.47,11.48,NA,NA,NA,NA,"N",4.03,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",3.26,"Y",4.07,"Y",NA,"N","M","1.6","Y",NA,"N",NA,NA,NA,"Y",NA,NA,NA,"Historical","Unarmoured",12.2309832098096,NA,NA,4.33446603918643,NA,NA,3.36077278312972,4.18862151069609,NA,NA
"448",4,2023-11-21,"Serendipity Lake",1979,"HG230131","00960","AET",NA,53.73,11.1,NA,NA,NA,NA,"N",3.45,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",3.01,"Y",3.75,"Y",NA,"N","F","1.09","Y",NA,"N",NA,NA,NA,"Y",NA,NA,NA,"Historical","Unarmoured",11.7644765023686,NA,NA,3.68842290898275,NA,NA,3.09526267532486,3.85016087839027,NA,NA
"449",4,2023-11-21,"Serendipity Lake",1979,"HG230132","90595","AET",NA,49.99,10.39,NA,NA,NA,NA,"N",3.3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N",4.57,"Y",NA,NA,NA,"N","F","0.55","Y",NA,"N",NA,NA,NA,"Y","no 2nd dorsal spine",NA,NA,"Historical","Unarmoured",11.9021721073054,NA,NA,3.85780345060192,NA,NA,4.87828856559466,NA,NA,NA
"450",23,2024-12-17,"Mayer Lake",2024,"HG231112",NA,"AET","L",82.49,17.43,11.85,11.85,3.9,3.9,"Y",5.45,"234567","234567",0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,6,6,12,13.84,5.38,"Y",10.84,"Y",12.27,"Y",15.73,"Y","F","4.34","Y",NA,"N",NA,NA,3,"N",NA,NA,NA,"Present","Giant",11.63963305218,8.16022382470602,2.58119409565391,3.42643133682762,9.23558977304478,2.6616909208288,8.92852367620937,10.2174183264031,12.7765801221964,NA
"451",23,2024-12-17,"Mayer Lake",2024,"HG231113",NA,"AET","L",78.07,16.28,10.53,10.53,4.07,4.07,"Y",5.94,"2345678","2345678",0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,7,7,14,13.17,5.57,"Y",12.8,"Y",9.21,"Y",10.62,"Y","M","2.64","Y",NA,"N",NA,NA,NA,"N",NA,NA,NA,"Present","Giant",11.5362917015922,7.65986927320583,2.86214373525586,3.99808125738749,9.32674912758684,3.05593366024442,10.8477915474313,7.87843113017968,8.89370288305696,NA
"452",23,2024-12-17,"Mayer Lake",2024,"HG231114",NA,"AET","L",81.31,16.13,10.52,10.52,2.98,2.98,"Y",5.58,"234567","2345678",0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,6,7,13,14.52,4.55,"Y",14.72,"Y",11.72,"Y",12.26,"Y","F","3.84","Y",NA,"N",NA,NA,2,"N",NA,NA,NA,"Present","Giant",10.9400259760088,7.34900570526255,2.00384352244625,3.57132191891907,9.84122796537633,2.31279560757742,12.2151096994782,9.82835719555656,10.0380354112393,NA
"453",23,2024-12-17,"Mayer Lake",2024,"HG231115",NA,"AET","L",81.29,15,12.18,12.18,4.08,4.08,"Y",5.68,"2345678","2345678",0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,7,7,14,14.16,6.66,"Y",11.77,"Y",12.8,"Y",14.79,"Y","F","3.64","Y",NA,"Y","round, schisto",NA,2,"N","Flatworm under skin",NA,NA,"Present","Giant",10.1763107130864,8.51072364744119,2.74426071671173,3.63643179724842,9.59977930078632,3.386887053103,9.76835265759074,10.7353319976911,12.1111592295642,NA
"454",23,2024-12-17,"Mayer Lake",2024,"HG231116",NA,"AET","L",77.3,16.19,11.22,11.22,3.65,3.65,"Y",4.99,"12345678","12345678",1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,8,8,16,13.97,4.16,"Y",11.3,"Y",11.84,"Y",15.72,"Y","F","4.23","Y",NA,"N",NA,NA,3,"N",NA,NA,NA,"Present","Giant",11.5956964025688,8.24273079783611,2.59496099033341,3.40013969864291,9.99970927144084,2.3252289449484,9.62582978131928,10.1773486212616,13.2373001767761,NA
"455",23,2024-12-17,"Mayer Lake",2024,"HG231117",NA,"AET","L",73.11,15.36,11.38,11.38,3.14,3.14,"Y",5.17,"1234567","234567",1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,7,6,13,11.79,4.48,"Y",11.37,"Y",10.07,"Y",14.86,"Y","F","4.27","Y",NA,"N",NA,NA,2,"N",NA,NA,NA,"Present","Giant",11.6820440333682,8.83718781853459,2.37368518958224,3.77450562003419,8.96249668617311,2.78035389214307,9.96894097934052,8.89478446025027,12.906139746868,NA
"456",23,2024-12-17,"Mayer Lake",2024,"HG231118",NA,"AET","L",72.85,14.53,10.68,10.68,3.15,3.15,"Y",6.04,"2345678","12345678",0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,7,8,15,12.13,3.64,"Y",9.72,"Y",10.81,"Y",12.51,"Y","M","3.50","Y",NA,"N",NA,NA,NA,"N","Right pelvic spine= 13.02",NA,NA,"Present","Giant",11.0932889498791,8.32306576396981,2.39060627650513,4.42917257735699,9.25648433934631,2.2742015357879,8.53799244622616,9.56505500640277,10.8866298829425,NA
"457",23,2024-12-17,"Mayer Lake",2024,"HG231119",NA,"AET","L",74.09,15.98,11.7,11.7,3.56,3.56,"Y",5.09,"345678","345678",0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,6,6,12,12.85,4.63,"Y",10.12,"Y",11.34,"Y",14.13,"Y","F","4.09","Y",NA,"Y","round",NA,3,"N",NA,NA,NA,"Present","Giant",11.9804631273165,8.96604579239759,2.65200664216989,3.65532266805992,9.62889398604149,2.80248732130628,8.81202114296895,9.95162753477288,12.1817783155066,NA
"458",23,2024-12-17,"Mayer Lake",2024,"HG231120",NA,"AET","L",75.68,17.95,10.43,10.43,4,4,"Y",6.04,"2345678910","2345678",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,10,7,17,14.12,5.63,"Y",8.92,"Y",11.15,"Y",13.23,"Y","F","3.09","Y",NA,"Y","round",NA,1,"N",NA,NA,NA,"Present","Giant",13.1530171539677,7.82563263715651,2.91090832470613,4.22498017182963,10.3408043407786,3.27456924458806,7.68221108889831,9.68392048487905,11.2722632210518,NA
"459",23,2024-12-17,"Mayer Lake",2024,"HG231121",NA,"AET","L",69.86,16.65,11.12,11.12,4.17,4.17,"Y",5.64,"345678","12345678",0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,6,8,14,11.43,4.97,"Y",8.11,"Y",8.9,"Y",11.19,"Y","M","2.84","Y",NA,"N",NA,NA,NA,"N",NA,NA,NA,"Present","Giant",13.2990282771127,9.03515807472315,3.31420284695923,4.35617549604549,9.12593780852706,3.3594108190216,7.28001561130926,8.03790649457642,9.96704463463655,NA
"460",23,2024-12-18,"Mayer Lake",2024,"HG231122",NA,"AET","L",75.21,16.99,12.07,12.07,3.49,3.49,"Y",5.09,"2345678","12345678",0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,7,8,15,13.4,4.59,"Y",10.13,"Y",10.73,"Y",11.88,"Y","F","3.83","Y",NA,"N",NA,NA,3,"N",NA,NA,NA,"Present","Giant",12.5334155314243,9.11246245685287,2.55725294504887,3.58803052598468,9.87972275855751,2.70109044312384,8.75248510144635,9.34754837596211,10.1570849713494,NA
"461",23,2024-12-18,"Mayer Lake",2024,"HG231123",NA,"AET","L",72.2,14.51,9.72,9.72,3.36,3.36,"Y",5.52,"12345678","2345678",1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,8,7,15,11.72,3.67,"Y",9.02,"Y",10,"Y",12.33,"Y","M","2.77","Y",NA,"N",NA,NA,NA,"N",NA,NA,NA,"Present","Giant",11.1855157498304,7.64281141725034,2.57527495139543,4.09303207459171,9.03055134077646,2.33186279588572,7.9599614672607,8.88716396298532,10.7834862911292,NA
"462",23,2024-12-18,"Mayer Lake",2024,"HG231124",NA,"AET","L",77.13,16.09,10.33,10.33,3.35,3.35,"Y",5.1,"23456789","23456789",0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,8,8,16,11.12,3.94,"Y",10.02,"Y",12.01,"Y",14.42,"Y","M","3.49","Y",NA,"N",NA,NA,NA,"N",NA,NA,NA,"Present","Giant",11.5514436980073,7.60554659709133,2.38745854709127,3.48458072524839,7.97862089334085,2.21138401443016,8.54520379568375,10.3345849907392,12.1574567726955,NA
"463",23,2024-12-18,"Mayer Lake",2024,"HG231125",NA,"AET","L",74.48,16.31,10.08,10.08,2.87,2.87,"Y",5.23,"12345678","234567",1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,8,6,14,10.12,5.91,"Y",8.1,"Y",9.08,"Y",12.5,"Y","F","3.20","Y",NA,"N",NA,NA,2,"N",NA,NA,NA,"Present","Giant",12.1588944363614,7.68432690350187,2.12566764383225,3.73152125146472,7.54037066149419,3.54216227165694,7.03395732885419,7.94791278225518,10.7451695938732,NA
"464",23,2024-12-18,"Mayer Lake",2024,"HG231126",NA,"AET","L",77.4,17.26,11.57,11.57,3.56,3.56,"Y",5.26,"2345678","2345678",0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,7,7,14,12.95,4.72,"Y",8.76,"Y",10.26,"Y",11.69,"Y","F","3.43","Y",NA,"N",NA,NA,3,"N",NA,NA,NA,"Present","Giant",12.3448499797448,8.48892474609937,2.52737449890684,3.57838136215335,9.25666810792303,2.63184327622749,7.45715534322122,8.81365473647879,9.83670880133404,NA
"465",23,2025-01-31,"Mayer Lake",2024,"HG231127",NA,"AET","L",68.01,15.59,9.63,9.63,3.19,3.19,"Y",5.17,"12345678","12345678",1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,8,8,16,10.97,4.33,"Y",8.33,"Y",10.27,"Y",11.91,"Y","M","4.29","Y",NA,"N",NA,NA,NA,"N","Fourth dorsal spine = 2.01",NA,NA,"Present","Giant",12.8177129243137,8.03638062001763,2.61138414801155,4.12811403716446,9.01610784348661,3.07810036532008,7.58211255619459,9.39760617326058,10.7675320071069,NA
"466",23,2025-01-31,"Mayer Lake",2024,"HG231128",NA,"AET","L",70.19,13.87,9.53,9.53,2.58,2.58,"Y",5.4,"1234567","2345678",1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,7,7,14,12.06,3.13,"Y",9.44,"Y",10.1,"Y",12.96,"Y","M","3.54","Y",NA,"N",NA,NA,NA,"N",NA,NA,NA,"Present","Giant",11.0224191425312,7.70701913428948,2.03989897461774,4.14653543228472,9.5800865036997,2.09704471409267,8.45325503372095,9.10069425491233,11.5134525540666,NA
"467",23,2025-01-31,"Mayer Lake",2024,"HG231129",NA,"AET","L",66.74,14.96,7.85,7.85,2.99,2.99,"Y",5.11,"34567","4567",0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,5,4,9,9.87,3.34,"Y",5.93,"Y",6.6,"Y",8.69,"Y","M","2.60","Y",NA,"N",NA,NA,NA,"N",NA,NA,NA,"Present","Giant",12.5521114160741,6.67503459814315,2.49900715198697,4.17657731292492,8.27877637830179,2.45988446685199,5.45051824361546,6.09522677987839,7.93902403146567,NA
"468",23,2025-01-31,"Mayer Lake",2024,"HG231130",NA,"AET","L",72.04,15.18,10.59,10.59,3.13,3.13,"Y",5.52,"2345678","234567",0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,7,6,13,10.7,4.13,"Y",9.42,"Y",10.87,"Y",11.92,"Y","M","2.55","Y",NA,"N",NA,NA,NA,"N",NA,NA,NA,"Present","Giant",11.7300133319589,8.3453006494013,2.40486001364685,4.10429307981087,8.26438270311429,2.63509514875922,8.32250557393387,9.67082228877791,10.4377534825376,NA
"469",23,2025-01-31,"Mayer Lake",2024,"HG231131",NA,"AET","L",69.71,15.58,10.67,10.67,2.54,2.54,"Y",5.31,"2345678","2345678",0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,7,7,14,10.98,3.74,"Y",8.21,"Y",9.13,"Y",10.87,"Y","M","2.08","Y",NA,"N",NA,NA,NA,"N",NA,NA,NA,"Present","Giant",12.473230252842,8.68809730212176,2.02350764940477,4.11222487446466,8.78701213844878,2.5382320523106,7.37798640033168,8.25429021096038,9.69357292754,NA
"470",23,2025-01-31,"Drizzle Lake",2024,"HG231154",NA,"AET","L",72.11,14.67,9.93,9.93,2.52,2.52,"Y",5.73,"34567","45678",0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,5,5,10,10.82,3.81,"Y",7.47,"Y",9.16,"Y",10.81,"Y","M","2.89","Y",NA,"N",NA,NA,NA,"N","Right pelvic spine broken",NA,NA,"Present","Giant",11.3240657269353,7.81763494111262,1.93411132171687,4.25531340226443,8.34831109582467,2.42649361998764,6.59637668935482,8.14560389745119,9.460681276535,NA
"471",23,2025-01-31,"Drizzle Lake",2024,"HG231155",NA,"AET","L",72.42,15.24,10.1,10.1,3.71,3.71,"Y",5.59,"4567","4567",0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,10.48,4.08,"Y",6.45,"Y",8.33,"Y",10.56,"Y","M","2.19","Y",NA,"N",NA,NA,NA,"N",NA,NA,NA,"Present","Giant",11.7098110032761,7.91758780576572,2.83402061603905,4.1293482861501,8.04862531534788,2.57760171772399,5.68303255231102,7.39201311408934,9.21991246055211,NA
"472",23,2025-01-31,"Drizzle Lake",2024,"HG231156",NA,"AET","L",67.1,14.45,8.04,8.04,2.6,2.6,"Y",6.11,"4567","4567",0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,10,3.16,"Y",6.64,"Y",8.8,"Y",11.29,"Y","M","3.10","Y",NA,"N",NA,NA,NA,"N",NA,NA,NA,"Present","Giant",12.0541261534869,6.80008171037613,2.16021297205692,4.96075151092908,8.33925384868376,2.30392327460262,6.08613750749329,8.10564007743824,10.2835911505683,NA
"473",24,2025-01-31,"Drizzle Lake",2024,"HG231157",NA,"AET","L",59.47,11.96,7.79,7.79,2.34,2.34,"Y",4.52,"4567","4567",0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,8.68,2.38,"Y",6.9,"Y",7.88,"Y",10.55,"Y","M","2.48","Y",NA,"N",NA,NA,NA,"N",NA,NA,NA,"Present","Giant",11.3627866634216,7.42991258730854,2.22063184419275,4.26156166296822,8.2458161046931,2.17673078366246,6.73226172763573,7.69910490229707,10.2753117638616,NA
