Data_sheet,Measuring_Date,Body_of_water,Year,Fish_ID,Other_ID,Measured_by,Picture_direction,SL,Body_depth,AP_length,AP_length_corrected,AP_width,AP_width_corrected,AP_PA,Jaw_length,Plate_L_Combined,Plate_R_Combined,Plate_L_1,Plate_L_2,Plate_L_3,Plate_L_4,Plate_L_5,Plate_L_6,Plate_L_7,Plate_L_8,Plate_L_9,Plate_L_10,Plate_L_11,Plate_R_1,Plate_R_2,Plate_R_3,Plate_R_4,Plate_R_5,Plate_R_6,Plate_R_7,Plate_R_8,Plate_R_9,Plate_R_10,Plate_R_11,Plate_L_total,Plate_R_total,Plate_LR_total,PPL,PPW,PP_PA,Dorsal_1,Dorsal_1_PA,Dorsal_2,Dorsal_2_PA,Pelvic_spine,Pelvic_spine_PA,Sex,Dorsal_3,Dorsal_3_PA,Eye_diameter,Parasites ,Parasite_type,Juvenile,Eggs,Opened before picture,Comments,General_comments,Collection_comments
8,2025-01-17,Mayer Lake,1975,HGZM0196,,ZM,L,63.07,12.41,8.23,8.23,3.01,3.01,Y,3.53,2345678,345678,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,7,6,13,10.49,2.48,Y,5.75,Y,8.63,Y,10.06,Y,F,2.50,Y,5.07,N,,,,N,"Gonads indistinct, D1 bent",,Jar 2
8,2025-01-17,Mayer Lake,1975,HGZM0194,,ZM,L,83.69,16.74,10.39,10.39,3.89,3.89,Y,5.41,2345678,2345678,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,7,7,14,12.96,5.54,Y,9.99,Y,10.86,Y,13.34,Y,M,2.23,Y,7.33,N,,,,Y,AP three tipped,,Jar 2
8,2025-01-17,Mayer Lake,1975,HGZM0193,,ZM,L,58.15,11.03,7.42,7.42,2.90,2.90,Y,3.35,2345678,2345678,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,7,7,14,8.99,2.28,Y,5.72,Y,8.95,Y,12.54,Y,F,NA,N,4.71,N,,,,Y,D1 bent,,Jar 2
8,2025-01-20,Mayer Lake,1975,HGZM0190,,ZM,L,65.46,14.86,8.83,8.83,3.23,3.23,Y,4.33,2345678,2345678,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,7,7,14,11.35,3.64,Y,NA,NA,9.58,Y,11.88,Y,?,2.59,Y,5.57,N,,,,N,D1 broken off,,Jar 2
8,2025-01-20,Mayer Lake,1975,HGZM0192,,ZM,L,91.13,18.64,13.00,13.00,3.94,3.94,Y,5.45,2345678910,2345678,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,9,7,16,16.59,5.53,Y,NA,NA,12.18,Y,14.61,Y,F,4.71,Y,7.31,N,,,,N,D1 broken off,,Jar 2
8,2025-01-20,Mayer Lake,1975,HGZM0195,,ZM,L,52.14,9.91,6.63,6.63,1.98,1.98,Y,3.02,2345678,2345678,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,7,7,14,8.72,2.82,Y,4.42,Y,7.46,Y,11.58,Y,M,2.47,Y,4.61,N,,,,N,"Extra poor quality, PP split down middle, plating indistinct",,Jar 2
8,2025-01-20,Mayer Lake,1975,HGZM0191,,ZM,L,70.67,15.15,8.88,8.88,2.99,2.99,Y,4.16,2345678,234567,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,7,6,13,13.19,3.67,Y,3.15,Y,10.15,Y,12.40,Y,F,3.50,Y,5.40,N,,,,N,"D1 broken, no LPS RPS measured",,Jar 2
8,2025-01-21,Rouge Lake,1979,HGZM0269,57364,ZM,L,58.82,14.47,6.75,6.75,1.55,1.55,Y,4.75,67,578,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,3,5,5.46,3.15,Y,2.10,Y,2.78,Y,4.14,Y,M,NA,N,5.63,N,,,,Y,AP not cut,AP typically cut through,
8,2025-01-21,Rouge Lake,1979,HGZM0281,,ZM,L,54.42,13.04,6.11,6.11,1.13,1.13,Y,4.39,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72,2.74,Y,NA,N,2.03,Y,2.77,Y,M,NA,N,5.17,N,,,,Y,AP not cut,,
8,2025-01-21,Rouge Lake,1979,HGZM0288,,ZM,L,55.80,13.78,7.13,7.13,1.35,1.35,Y,4.55,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,7.68,2.65,Y,NA,N,2.35,Y,4.10,Y,M,NA,N,5.59,N,,,,Y,,,
8,2025-01-21,Rouge Lake,1979,HGZM0280,,ZM,L,71.06,16.34,6.40,6.40,2.22,2.22,Y,5.27,6,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.92,4.18,Y,NA,N,2.25,Y,3.01,Y,F,NA,N,6.11,N,,,2,Y,,,
8,2025-01-21,Rouge Lake,1979,HGZM0273,,ZM,L,67.97,16.30,8.12,8.12,1.86,1.86,Y,4.58,67,67,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,4,9.57,4.77,Y,1.08,Y,2.51,Y,4.38,Y,?,NA,N,5.63,N,,,,Y,"No LPS, RPS measured, gonads removed but some eggs in body cavity (may or may not be from this fish)",,
8,2025-01-23,Rouge Lake,1979,HGZM0268,,ZM,L,57.55,13.84,6.44,6.44,1.71,1.71,Y,4.11,67,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,6.01,2.89,Y,1.74,Y,1.69,Y,2.44,Y,M,NA,N,5.72,N,,,,Y,,,
8,2025-01-23,Rouge Lake,1979,HGZM0274,,ZM,L,56.78,13.74,5.77,5.77,1.43,1.43,Y,4.32,6,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.27,2.74,Y,NA,N,1.95,Y,4.07,Y,M,NA,N,5.57,N,,,,Y,,,
8,2025-01-23,Rouge Lake,1979,HGZM0267,57368,ZM,L,53.19,12.42,6.69,6.69,1.12,1.12,Y,4.00,6,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.44,2.06,Y,1.89,Y,2.65,Y,4.20,Y,M,0.78,Y,5.56,N,,,,Y,,,
8,2025-01-23,Rouge Lake,1979,HGZM0279,,ZM,L,57.78,14.11,5.95,5.95,1.14,1.14,Y,4.56,567,NA,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7.29,2.97,Y,2.68,Y,2.59,Y,4.21,Y,M,NA,N,4.92,N,,,,Y,AP not cut,,
8,2025-01-23,Rouge Lake,1979,HGZM0270,57373,ZM,L,57.24,13.27,6.47,6.47,1.53,1.53,Y,4.81,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,6.68,2.80,Y,2.60,Y,2.56,Y,4.23,Y,M,0.70,Y,5.33,N,,,,Y,,,
8,2025-01-24,Rouge Lake,1979,HGZM0287,,ZM,L,58.97,13.65,6.70,6.70,1.57,1.57,Y,4.51,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,8.23,3.20,Y,NA,N,2.81,Y,4.36,Y,M,0.67,Y,5.67,N,,,,Y,,,
8,2025-01-24,Rouge Lake,1979,HGZM0272,57359,ZM,L,59.81,13.89,6.31,6.31,1.42,1.42,Y,4.85,6,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.80,2.91,Y,1.96,Y,2.50,Y,4.20,Y,M,0.64,Y,5.38,N,,,,Y,,,
8,2025-01-24,Rouge Lake,1979,HGZM0282,,ZM,L,60.60,13.73,7.32,7.32,1.68,1.68,Y,4.43,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95,3.35,Y,NA,N,2.26,Y,3.12,Y,F,NA,N,5.22,N,,,2,Y,,,
8,2025-01-24,Rouge Lake,1979,HGZM0263,57354,ZM,L,58.15,14.35,5.85,5.85,1.09,1.09,Y,4.82,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46,2.76,Y,2.00,Y,2.36,Y,4.58,Y,M,NA,N,5.25,N,,,,Y,Jaw cut,,
8,2025-01-24,Rouge Lake,1979,HGZM0278,,ZM,L,60.78,16.38,6.79,6.79,1.89,1.89,Y,4.22,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20,4.02,Y,1.46,Y,3.04,Y,4.67,Y,F,0.99,Y,5.64,N,,,2,Y,,,
8,2025-01-24,Rouge Lake,1979,HGZM0285,,ZM,L,64.68,15.60,6.92,6.92,1.40,1.40,Y,4.42,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72,4.44,Y,1.89,Y,2.38,Y,3.69,Y,F,NA,N,5.73,N,,,2,Y,,,
8,2025-01-24,Rouge Lake,1979,HGZM0266,57379,ZM,L,53.48,12.13,6.87,6.87,1.06,1.06,Y,4.11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89,2.60,Y,NA,N,2.07,Y,2.29,Y,F,0.41,Y,5.06,N,,,1,Y,AP not cut,,
8,2025-01-24,Rouge Lake,1979,HGZM0271,57350,ZM,L,58.26,13.41,6.08,6.08,1.56,1.56,Y,4.74,67,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,7.31,2.80,Y,2.04,Y,2.96,Y,4.15,Y,M,NA,N,5.74,N,,,,Y,AP not cut,,
8,2025-01-24,Rouge Lake,1979,HGZM0275,,ZM,L,57.64,14.32,5.76,5.76,1.09,1.09,Y,4.84,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15,3.01,Y,0.91,Y,3.14,Y,4.43,Y,M,0.61,Y,5.37,N,,,,Y,,,
8,2025-01-24,Rouge Lake,1979,HGZM0283,,ZM,L,58.17,14.10,6.73,6.73,1.22,1.22,Y,4.66,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06,2.74,Y,2.63,Y,2.93,Y,4.15,Y,M,NA,N,5.26,N,,,,Y,,,
8,2025-01-27,Rouge Lake,1979,HGZM0276,,ZM,L,58.11,13.99,7.81,7.81,1.47,1.47,Y,4.14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79,3.65,Y,1.89,Y,2.73,Y,4.13,Y,F,NA,N,5.11,N,,,1,Y,,,
8,2025-01-27,Rouge Lake,1979,HGZM0264,57370,ZM,L,56.03,13.07,6.79,6.79,1.49,1.49,Y,3.91,6,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.74,2.85,Y,1.39,Y,1.78,Y,3.42,Y,F,0.69,Y,5.28,N,,,1,Y,,,
8,2025-01-27,Rouge Lake,1979,HGZM0277,,ZM,L,55.49,13.46,6.07,6.07,1.00,1.00,Y,4.33,6,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.98,2.59,Y,NA,N,2.71,Y,3.78,Y,M,NA,N,5.84,N,,,,Y,AP not cut,,
8,2025-01-27,Rouge Lake,1979,HGZM0261,,ZM,L,46.81,15.35,6.38,6.38,0.90,0.90,Y,4.07,56,56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,4,7.17,2.66,Y,1.41,Y,2.98,Y,4.24,Y,M,NA,N,5.24,N,,,,Y,"AP not cut, fish weird shape",,
8,2025-01-27,Rouge Lake,1979,HGZM0286,,ZM,L,58.36,13.31,4.11,4.11,0.76,0.76,Y,3.92,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22,2.00,Y,NA,N,2.05,Y,3.33,Y,?,0.95,Y,5.53,N,,,,Y,Gonads removed,,
8,2025-01-27,Rouge Lake,1979,HGZM0289,,ZM,L,61.92,15.08,6.73,6.73,1.01,1.01,Y,4.94,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41,2.93,Y,2.11,Y,2.62,Y,3.21,Y,M,0.61,Y,5.68,N,,,,Y,,,
8,2025-01-27,Rouge Lake,1979,HGZM0290,,ZM,L,58.31,13.09,5.40,5.40,1.34,1.34,Y,4.11,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,8.97,2.71,Y,NA,N,2.90,Y,4.66,Y,F,1.03,Y,5.65,N,,,1,Y,,,
8,2025-01-27,Rouge Lake,1979,HGZM0265,57361,ZM,L,55.58,12.57,5.88,5.88,1.51,1.51,Y,3.73,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.23,3.34,Y,1.53,Y,2.16,Y,2.80,Y,F,NA,N,4.99,N,,,2,Y,,,
8,2025-01-27,Rouge Lake,1979,HGZM0262,,ZM,L,55.07,12.91,5.84,5.84,1.16,1.16,Y,4.22,NA,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,6.04,2.67,Y,2.34,Y,2.58,Y,3.40,Y,M,0.66,Y,4.92,N,,,,Y,,,
8,2025-01-27,Rouge Lake,1979,HGZM0284,,ZM,L,61.34,16.08,7.17,7.17,1.76,1.76,Y,4.94,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78,3.15,Y,NA,N,2.43,Y,4.00,Y,M,NA,N,5.79,N,,,,Y,,,
9,2025-01-29,Boulton Lake,1980,HGZM0317,,ZM,L,52.24,10.59,1.41,NA,2.95,NA,N,4.79,4567,4567,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,NA,NA,N,3.42,Y,NA,N,NA,N,M,0.61,Y,5.25,N,,,,Y,,APs small and rounded/triangular (basal),
9,2025-01-29,Boulton Lake,1980,HGZM0297,,ZM,L,53.52,11.73,2.82,2.82,2.02,2.02,Y,4.89,567,567,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,3,6,3.95,1.49,Y,3.31,Y,NA,N,1.64,Y,M,0.84,Y,5.32,N,,,,Y,AP standard shape,,
9,2025-01-29,Boulton Lake,1980,HGZM0320,,ZM,L,44.74,8.70,1.20,NA,2.08,NA,N,3.69,4567,567,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,3,7,NA,NA,N,2.80,Y,0.89,Y,NA,N,?,1.12,Y,4.60,N,,,,Y,Gonads removed,,
9,2025-01-29,Boulton Lake,1980,HGZM0314,,ZM,L,52.06,11.33,1.59,NA,3.02,NA,N,4.48,4567,467,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,3,7,NA,NA,N,2.94,Y,2.49,Y,NA,N,M,0.85,Y,4.97,N,,,,Y,,,
9,2025-01-29,Boulton Lake,1980,HGZM0295,,ZM,L,52.73,11.38,1.57,NA,2.46,NA,N,4.73,67,567,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,3,5,NA,NA,N,3.31,Y,NA,N,NA,N,M,1.02,Y,5.16,N,,,,Y,,,
9,2025-01-29,Boulton Lake,1980,HGZM0318,,ZM,L,46.39,8.91,2.66,2.66,1.21,1.21,Y,3.65,4567,67,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,6,3.44,1.10,Y,2.78,Y,2.48,Y,3.11,Y,M,0.89,Y,4.48,N,,,,Y,"AP standard shape, LPS only",,
9,2025-01-29,Boulton Lake,1980,HGZM0311,,ZM,L,53.27,10.61,1.68,NA,2.85,NA,N,4.74,4567,567,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,3,7,NA,NA,N,3.50,Y,NA,N,NA,N,M,1.01,Y,5.42,N,,,,Y,,,
9,2025-01-29,Boulton Lake,1980,HGZM0303,,ZM,L,50.42,11.16,1.91,NA,2.62,NA,N,4.37,NA,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,NA,NA,N,2.97,Y,2.74,Y,NA,N,?,1.03,Y,5.12,N,,,,Y,Gonads removed,,
9,2025-01-29,Boulton Lake,1980,HGZM0301,,ZM,L,42.51,8.62,2.33,2.33,1.47,1.47,Y,3.34,67,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,NA,NA,N,2.71,Y,2.09,Y,NA,N,?,1.51,Y,4.24,N,,,,Y,"AP triangular, gonads indistinct or removed",,
9,2025-01-29,Boulton Lake,1980,HGZM0307,,ZM,L,57.21,12.38,3.22,3.22,2.14,2.14,Y,4.79,4567,4567,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,4.70,1.70,Y,2.52,Y,2.70,Y,2.37,Y,M,0.93,Y,5.03,N,,,,Y,AP triangular,,
9,2025-01-31,Boulton Lake,1980,HGZM0319,,ZM,L,51.30,11.24,1.50,NA,2.18,NA,N,4.22,67,67,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,4,NA,NA,N,2.54,Y,NA,N,NA,N,M,0.80,Y,5.17,N,,,,Y,,,
9,2025-01-31,Boulton Lake,1980,HGZM0315,,ZM,L,49.65,9.92,1.16,NA,2.53,NA,N,3.79,67,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,NA,NA,N,2.69,Y,NA,N,NA,N,M,1.02,Y,4.63,N,,,,Y,,,
9,2025-01-31,Boulton Lake,1980,HGZM0298,,ZM,L,54.95,12.04,1.62,NA,2.67,NA,N,4.93,5678,5678,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,4,8,NA,NA,N,2.79,Y,NA,N,NA,N,M,1.06,Y,5.51,N,,,,Y,,,
9,2025-01-31,Boulton Lake,1980,HGZM0294,,ZM,L,53.42,11.86,1.83,NA,2.70,NA,N,4.45,567,567,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,3,6,NA,NA,N,3.35,Y,NA,N,NA,N,M,1.41,Y,5.30,N,,,,Y,,,
9,2025-01-31,Boulton Lake,1980,HGZM0310,,ZM,L,55.29,11.76,1.50,NA,2.76,NA,N,4.84,567,67,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,5,NA,NA,N,2.40,Y,NA,N,NA,N,M,0.99,Y,5.19,N,,,,Y,,,
9,2025-01-31,Boulton Lake,1980,HGZM0316,,ZM,L,52.67,11.18,1.86,NA,2.56,NA,N,4.31,4567,456,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,3,7,NA,NA,N,3.30,Y,NA,N,NA,N,M,1.14,Y,5.00,N,,,,Y,,,
9,2025-01-31,Boulton Lake,1980,HGZM0302,,ZM,L,51.39,10.82,2.59,2.59,0.92,0.92,Y,3.90,567,5678,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,4,7,4.41,1.60,Y,3.22,Y,2.87,Y,3.68,Y,?,1.06,Y,5.17,N,,,,Y,"Gonads removed, AP triangular",,
9,2025-01-31,Boulton Lake,1980,HGZM0312,,ZM,L,52.92,11.19,2.78,2.78,1.90,1.90,Y,4.81,4567,4567,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,3.49,1.59,Y,2.90,Y,NA,N,3.62,Y,M,1.03,Y,5.31,N,,,,Y,"AP triangular, no RPS",,
9,2025-01-31,Boulton Lake,1980,HGZM0309,,ZM,L,44.84,8.54,1.08,NA,2.04,NA,N,3.43,456,567,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,3,6,NA,NA,N,2.66,Y,NA,N,NA,N,?,0.91,Y,4.49,N,,,,Y,Gonads removed,,
9,2025-01-31,Boulton Lake,1980,HGZM0300,,ZM,L,46.97,9.25,1.22,NA,2.60,NA,N,3.89,567,4567,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,4,7,NA,NA,N,3.25,Y,NA,N,NA,N,M,1.18,Y,4.59,N,,,,Y,,,
9,2025-02-05,Boulton Lake,1980,HGZM0306,,ZM,L,52.74,10.87,2.09,NA,3.61,NA,N,4.60,567,567,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,3,6,NA,NA,N,2.73,Y,NA,N,NA,N,M,0.70,Y,4.71,N,,,,Y,,,
9,2025-02-05,Boulton Lake,1980,HGZM0304,,ZM,L,50.58,10.66,2.58,2.58,1.80,1.80,Y,4.17,56,4567,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,4,6,4.46,1.35,Y,2.97,Y,NA,N,4.01,Y,M,0.88,Y,5.12,N,,,,Y,"AP triangular, D1 broken",,
9,2025-02-05,Boulton Lake,1980,HGZM0296,,ZM,L,57.18,13.08,1.73,NA,3.57,NA,N,4.82,4567,567,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,3,7,NA,NA,N,3.65,Y,NA,N,NA,N,M,1.35,Y,5.37,N,,,,Y,,,
9,2025-02-05,Boulton Lake,1980,HGZM0305,,ZM,L,50.53,9.33,2.65,2.65,1.96,1.96,Y,3.76,567,567,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,3,6,3.47,1.41,Y,2.79,Y,NA,N,3.68,Y,F,1.28,Y,4.71,N,,,1,Y,"AP triangular, no RPS",,
9,2025-02-05,Boulton Lake,1980,HGZM0308,,ZM,L,49.83,10.92,2.12,2.12,1.69,1.69,Y,4.37,567,4567,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,4,7,3.77,2.29,Y,3.27,Y,NA,N,2.43,Y,M,0.68,Y,5.20,N,,,,Y,"AP triangular, no RPS",,
9,2025-02-05,Boulton Lake,1980,HGZM0291,,ZM,L,47.69,10.32,2.55,2.55,1.00,1.00,Y,4.07,467,467,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,3,6,4.59,1.54,Y,2.32,Y,NA,N,3.59,Y,M,1.18,Y,4.70,N,,,,Y,"AP triangular, no RPS, D1 broken",,
9,2025-02-05,Boulton Lake,1980,HGZM0299,,ZM,L,43.20,8.33,1.02,NA,2.13,NA,N,3.21,678,67,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,5,NA,NA,N,2.23,Y,NA,N,NA,N,?,0.71,Y,4.52,N,,,,Y,"D1 broken, gonads removed",,
9,2025-02-05,Boulton Lake,1980,HGZM0293,9002,ZM,L,60.04,13.12,1.69,NA,3.19,NA,N,4.91,567,567,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,3,6,NA,NA,N,3.41,Y,NA,N,NA,N,?,0.70,Y,5.26,N,,,,Y,Gonads removed,,
9,2025-02-05,Boulton Lake,1980,HGZM0313,,ZM,L,56.39,12.72,2.16,NA,3.03,NA,N,4.53,456,456,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,3,6,NA,NA,N,2.58,Y,NA,N,NA,N,?,1.03,Y,5.37,N,,,,Y,Gonads removed,,
9,2025-02-05,Boulton Lake,1980,HGZM0292,9012,ZM,L,52.96,10.53,2.99,2.99,1.18,1.18,Y,4.53,567,567,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,3,6,4.62,1.56,Y,2.43,Y,NA,N,3.73,Y,M,0.59,Y,5.20,N,,,,Y,"AP triangular, L AP cut R AP measured",,
9,2025-02-07,Serendipity Lake,2015,HGTR0244,72101,ZM,L,63.27,13.97,7.06,7.06,1.00,1.00,Y,3.99,67,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,NA,NA,N,2.46,Y,3.75,Y,NA,N,F,1.15,Y,5.33,N,,,2,Y,AP standard shape,APs small and rounded/triangular (basal),
9,2025-02-07,Serendipity Lake,2015,HGZM0334,,ZM,L,41.27,8.27,1.43,NA,2.07,NA,N,2.29,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.16,Y,2.50,Y,NA,N,F,0.85,Y,4.03,N,,,,N,,,
9,2025-02-07,Serendipity Lake,2015,HGTR0242,72096,ZM,L,56.96,12.94,3.39,3.39,0.75,0.75,Y,3.84,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.51,Y,3.54,Y,NA,N,F,1.00,Y,5.02,N,,,2,Y,AP standard shape,,
9,2025-02-07,Serendipity Lake,2015,HGTR0238,72122,ZM,L,48.34,10.42,1.75,1.75,2.02,2.02,Y,3.03,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.85,Y,3.39,Y,NA,N,F,1.13,Y,4.30,N,,,1,Y,AP triangular,,
9,2025-02-07,Serendipity Lake,2015,HGZM0328,,ZM,L,46.80,10.97,4.59,4.59,0.69,0.69,Y,2.83,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,1.46,Y,2.70,Y,NA,N,F,0.77,Y,4.25,N,,,1,Y,AP standard shape,,
9,2025-02-07,Serendipity Lake,2015,HGZM0325,72106,ZM,L,48.20,10.29,1.61,NA,2.34,NA,N,3.27,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.03,Y,2.88,Y,NA,N,M,0.88,Y,4.54,N,,,,Y,Testes small,,
9,2025-02-07,Serendipity Lake,2015,HGTR0240,72097,ZM,L,54.83,12.70,3.18,3.18,1.93,1.93,Y,4.21,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,3.05,Y,3.57,Y,NA,N,M,0.98,Y,5.05,N,,,,Y,AP triangular,,
9,2025-02-07,Serendipity Lake,2015,HGTR0247,72118,ZM,L,46.39,10.02,1.69,NA,2.80,NA,N,3.10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.50,Y,2.87,Y,NA,N,M,0.82,Y,4.26,N,,,,Y,Testes small,,
